accession,organism_name,common_name,species_taxid,infraclass,order,family,genus,assembly_name,assembly_level,refseq_category,scaffold_n50,contig_n50,total_sequence_length,scaffold_count,contig_count,gc_percent,genome_coverage,gene_count,protein_coding_count,submission_date,annotation_name
GCA_965140285.1,Lepidochelys kempii,Atlantic ridley,8472,,Testudines,Cheloniidae,Lepidochelys,rLepKem1.hap1,Chromosome,reference genome,136730895,52784435,2219022919,54,273,44,35,26407,26407,2025-03-26,Annotation submitted by Vertebrate Genomes Project
GCF_965140285.1,Lepidochelys kempii,Atlantic ridley,8472,,Testudines,Cheloniidae,Lepidochelys,rLepKem1.hap1,Chromosome,reference genome,136730895,52784435,2219022919,54,273,44,35,24663,19713,2025-03-26,GCF_965140285.1-RS_2026_01
GCA_965152235.1,Eretmochelys imbricata,hawksbill sea turtle,27787,,Testudines,Cheloniidae,Eretmochelys,rEreImb1.hap1,Chromosome,reference genome,136542973,80323000,2217987207,56,187,44,46,25678,25678,2025-04-10,Annotation submitted by Vertebrate Genomes Project
GCF_965152235.1,Eretmochelys imbricata,hawksbill sea turtle,27787,,Testudines,Cheloniidae,Eretmochelys,rEreImb1.hap1,Chromosome,reference genome,136542973,80323000,2217987207,56,187,44,46,22940,18974,2025-04-10,GCF_965152235.1-RS_2025_12
GCA_015237465.2,Chelonia mydas,Green sea turtle,8469,,Testudines,Cheloniidae,Chelonia,rCheMyd1.pri.v2,Chromosome,reference genome,134428053,39415510,2134358617,92,390,44,60,0,0,2021-07-15,
GCF_015237465.2,Chelonia mydas,Green sea turtle,8469,,Testudines,Cheloniidae,Chelonia,rCheMyd1.pri.v2,Chromosome,reference genome,134428053,39415510,2134358617,92,390,44,60,28491,19752,2021-07-15,NCBI Chelonia mydas Annotation Release 103
GCA_965152275.1,Natator depressus,flatback sea turtle,27790,,Testudines,Cheloniidae,Natator,rNatDep2.hap1,Chromosome,reference genome,134157645,77014821,2173430419,40,211,44,41,26685,26685,2025-02-16,Annotation submitted by Vertebrate Genomes Project
GCF_965152275.1,Natator depressus,flatback sea turtle,27790,,Testudines,Cheloniidae,Natator,rNatDep2.hap1,Chromosome,reference genome,134157645,77014821,2173430419,40,211,44,41,26606,19872,2025-02-16,GCF_965152275.1-RS_2025_07
GCA_965152195.1,Natator depressus,flatback sea turtle,27790,,Testudines,Cheloniidae,Natator,rNatDep2.hap2,Chromosome,,132554442,77975201,2130756730,61,322,44,41,25064,25064,2025-02-16,Annotation submitted by Vertebrate Genomes Project
GCF_023653815.2,Caretta caretta,loggerhead turtle,8467,,Testudines,Cheloniidae,Caretta,GSC_CCare_1.0,Chromosome,,130956235,18214114,2133995980,2007,2751,44,109,24887,20259,2022-06-07,NCBI Caretta caretta Annotation Release 100
GCA_023653815.1,Caretta caretta,loggerhead turtle,8467,,Testudines,Cheloniidae,Caretta,GSC_CCare_1.0,Chromosome,,130956235,18214114,2133995980,2007,2751,44,109,0,0,2022-06-07,
GCA_965117115.1,Caretta caretta,loggerhead turtle,8467,,Testudines,Cheloniidae,Caretta,CarCar_QM_v1.21.12_Sc,Chromosome,,129734102,5360101,2145737358,726,1811,44,23,25609,25609,2025-01-24,Annotation submitted by Queen Mary University of London
GCA_033296515.1,Macrochelys suwanniensis,Suwannee snapping turtle,3026461,,Testudines,Chelydridae,Macrochelys,rMacSuw1.hap1,Chromosome,reference genome,139680232,43882550,2132261265,366,656,44.5,39,0,0,2023-11-06,
GCA_033349115.1,Macrochelys suwanniensis,Suwannee snapping turtle,3026461,,Testudines,Chelydridae,Macrochelys,rMacSuw1.hap2,Chromosome,,133157836,28400779,1937254095,199,560,44,39,18061,16017,2023-11-06,GCA_033349115.1-GB_2025_12_04
GCA_054099655.1,Dermatemys mawii,,55550,,Testudines,Dermatemydidae,Dermatemys,rDerMaw1.hap1,Chromosome,reference genome,112986257,57121583,1951700107,150,282,43.5,64.86,0,0,2025-12-18,
GCA_054099715.1,Dermatemys mawii,,55550,,Testudines,Dermatemydidae,Dermatemys,rDerMaw1.hap2,Chromosome,,110990578,78144100,1926746312,162,299,44,64.86,0,0,2025-12-18,
GCA_009764565.4,Dermochelys coriacea,leatherback sea turtle,27794,,Testudines,Dermochelyidae,Dermochelys,rDerCor1.pri.v4,Chromosome,reference genome,137568771,7029801,2164762090,40,706,43.5,63.68,0,0,2021-08-25,
GCF_009764565.3,Dermochelys coriacea,leatherback sea turtle,27794,,Testudines,Dermochelyidae,Dermochelys,rDerCor1.pri.v4,Chromosome,reference genome,137568771,7029801,2164762090,40,706,43.5,63.68,27589,18775,2021-08-25,NCBI Dermochelys coriacea Annotation Release 101
GCA_037418315.2,Chrysemys picta marginata,midland painted turtle,391339,,Testudines,Emydidae,Chrysemys,rChrPic1_p1.2,Chromosome,,146520651,51334297,2315601350,151,379,44.5,26.11,0,0,2025-08-18,
GCA_028017835.1,Emys orbicularis,European pond turtle,82168,,Testudines,Emydidae,Emys,rEmyOrb1.hap1,Chromosome,reference genome,146456333,91255289,2309740635,106,254,44.5,30.12,0,0,2023-01-30,
GCF_028017835.1,Emys orbicularis,European pond turtle,82168,,Testudines,Emydidae,Emys,rEmyOrb1.hap1,Chromosome,reference genome,146456333,91255289,2309740635,106,254,44.5,30.12,22788,19783,2023-01-30,GCF_028017835.1-RS_2024_05
GCA_037349215.2,Graptemys geographica,map turtle,8481,,Testudines,Emydidae,Graptemys,rGraGeo1_p1.2,Chromosome,reference genome,145729234,83656063,2225172804,58,359,44.5,38.09,0,0,2025-07-18,
GCA_027887155.1,Malaclemys terrapin pileata,,2991368,,Testudines,Emydidae,Malaclemys,rMalTer1.hap1,Chromosome,reference genome,144565223,75591180,2211221380,76,217,44.5,30.26,0,0,2023-01-18,
GCF_027887155.1,Malaclemys terrapin pileata,,2991368,,Testudines,Emydidae,Malaclemys,rMalTer1.hap1,Chromosome,reference genome,144565223,75591180,2211221380,76,217,44.5,30.26,26235,20938,2023-01-18,GCF_027887155.1-RS_2023_03
GCA_027887205.1,Malaclemys terrapin pileata,,2991368,,Testudines,Emydidae,Malaclemys,rMalTer1.hap2,Chromosome,,143972775,97701506,2212837039,59,186,44.5,30.26,0,0,2023-01-18,
GCA_037113585.1,Malaclemys terrapin centrata,,1087311,,Testudines,Emydidae,Malaclemys,ASM3711358v1,Chromosome,,143749486,63948927,2207474184,42,183,44.5,240,0,0,2024-03-13,
GCA_013100865.1,Trachemys scripta elegans,,31138,,Testudines,Emydidae,Trachemys,CAS_Tse_1.0,Chromosome,reference genome,140411086,204575,2126182493,137,17979,44,60,0,0,2020-05-15,
GCF_013100865.1,Trachemys scripta elegans,,31138,,Testudines,Emydidae,Trachemys,CAS_Tse_1.0,Chromosome,reference genome,140411086,204575,2126182493,137,17979,44,60,22456,18662,2020-05-15,NCBI Trachemys scripta elegans Annotation Release 100
GCA_011386835.2,Chrysemys picta bellii,western painted turtle,8478,,Testudines,Emydidae,Chrysemys,ASM1138683v2,Chromosome,reference genome,133555881,13370154,2372089908,9850,11120,45,20.5,0,0,2023-09-08,
GCF_011386835.1,Chrysemys picta bellii,western painted turtle,8478,,Testudines,Emydidae,Chrysemys,ASM1138683v2,Chromosome,reference genome,133555881,13370154,2372089908,9850,11120,45,20.5,35699,25216,2023-09-08,GCF_011386835.1-RS_2024_05
GCA_045781095.1,Pangshura tecta,Indian roofed turtle,260642,,Testudines,Geoemydidae,Pangshura,rPanTec1.hap1,Chromosome,reference genome,136649681,54152134,2165924875,629,834,44,50.4,0,0,2024-12-06,
GCA_045781085.1,Pangshura tecta,Indian roofed turtle,260642,,Testudines,Geoemydidae,Pangshura,rPanTec1.hap2,Chromosome,,135935731,58728674,2174567992,448,708,44.5,50.4,21430,19175,2024-12-06,GCA_045781085.1-GB_2025_12_04
GCA_020497125.1,Mauremys mutica,yellowpond turtle,74926,,Testudines,Geoemydidae,Mauremys,ASM2049712v1,Chromosome,reference genome,135065811,15010728,2484351270,594,1635,45,99.81,23448,23448,2021-10-14,"Annotation submitted by Institute of Zoology, Guangdong Academy of Science"
GCF_020497125.1,Mauremys mutica,yellowpond turtle,74926,,Testudines,Geoemydidae,Mauremys,ASM2049712v1,Chromosome,reference genome,135065811,15010728,2484351270,594,1635,45,99.81,35641,23281,2021-10-14,NCBI Mauremys mutica Annotation Release 100
GCA_032357905.1,Mauremys mutica,yellowpond turtle,74926,,Testudines,Geoemydidae,Mauremys,AHNU_Mmut_1.0,Chromosome,,134295272,23753044,2428777300,390,1262,45,90,0,0,2023-10-16,
GCA_016161935.1,Mauremys reevesii,Reeves's turtle,260615,,Testudines,Geoemydidae,Mauremys,ASM1616193v1,Chromosome,reference genome,130473029,33352699,2367590653,229,627,45,96.7,0,0,2020-12-22,
GCF_016161935.1,Mauremys reevesii,Reeves's turtle,260615,,Testudines,Geoemydidae,Mauremys,ASM1616193v1,Chromosome,reference genome,130473029,33352699,2367590653,229,627,45,96.7,41089,22618,2020-12-22,NCBI Mauremys reevesii Annotation Release 100
GCA_044707075.1,Staurotypus triporcatus,,55537,,Testudines,Kinosternidae,Staurotypus,ASM4470707v1,Chromosome,reference genome,111335768,16372,1751894025,29375,196132,43,24,0,0,2024-11-13,
GCA_051311615.1,Pelomedusa somalica,,1488670,,Testudines,Pelomedusidae,Pelomedusa,rPelSom1.pri,Chromosome,reference genome,217994614,51191779,1948856296,67,151,43,84,0,0,2025-07-14,
GCA_045364815.1,Podocnemis expansa,,44507,,Testudines,Podocnemididae,Podocnemis,rPodExp1 haplotype 2,Chromosome,reference genome,300517188,24087131,2565358608,725,949,44,99,0,0,2024-12-02,
GCA_045364785.1,Podocnemis expansa,,44507,,Testudines,Podocnemididae,Podocnemis,rPodExp1 haplotype 1,Chromosome,,300404079,21396530,2642177504,2039,2299,45,99,0,0,2024-12-02,
GCA_050000005.2,Podocnemis unifilis,yellow-spotted Amazon River turtle,227871,,Testudines,Podocnemididae,Podocnemis,rPodUni1.pri,Chromosome,reference genome,299507546,41959044,2435981808,87,298,44,66,0,0,2026-03-10,
GCA_025201925.1,Gopherus flavomarginatus,Mexican gopher tortoise,286002,,Testudines,Testudinidae,Gopherus,rGopFla2.mat.asm,Chromosome,reference genome,162938067,6917139,2460542086,621,2483,44.5,57.78,0,0,2022-09-15,
GCF_025201925.1,Gopherus flavomarginatus,Mexican gopher tortoise,286002,,Testudines,Testudinidae,Gopherus,rGopFla2.mat.asm,Chromosome,reference genome,162938067,6917139,2460542086,621,2483,44.5,57.78,29021,20882,2022-09-15,GCF_025201925.1-RS_2023_02
GCA_026122505.1,Aldabrachelys gigantea,Aldabra giant tortoise,167804,,Testudines,Testudinidae,Aldabrachelys,AldGig_1.0,Chromosome,reference genome,148569599,58656949,2373354137,719,1040,44.5,21,0,0,2022-11-15,
GCA_003597395.2,Chelonoidis abingdonii,Abingdon island giant tortoise,106734,,Testudines,Testudinidae,Chelonoidis,CheloAbing_2.0,Chromosome,reference genome,148185065,119261,2256468705,3849,39189,44,28,0,0,2025-04-29,
GCF_003597395.2,Chelonoidis abingdonii,Abingdon island giant tortoise,106734,,Testudines,Testudinidae,Chelonoidis,CheloAbing_2.0,Chromosome,reference genome,148185065,119261,2256468705,3849,39189,44,28,23434,19060,2025-04-29,GCF_003597395.2-RS_2025_06
GCA_007399415.1,Gopherus evgoodei,Goodes thornscrub tortoise,1825980,,Testudines,Testudinidae,Gopherus,rGopEvg1_v1.p,Chromosome,reference genome,147425149,13026736,2298547364,382,932,44,58,0,0,2019-07-25,
GCF_007399415.2,Gopherus evgoodei,Goodes thornscrub tortoise,1825980,,Testudines,Testudinidae,Gopherus,rGopEvg1_v1.p,Chromosome,reference genome,147425149,13026736,2298547364,382,932,44,58,26465,20174,2019-07-25,NCBI Gopherus evgoodei Annotation Release 100
GCA_050000095.2,Indotestudo elongata,Elongated tortoise,74920,,Testudines,Testudinidae,Indotestudo,rIndElo1.hap1,Chromosome,reference genome,146925146,107311172,2319568681,206,375,44.5,53.2,0,0,2025-08-19,
GCA_050000115.1,Indotestudo elongata,Elongated tortoise,74920,,Testudines,Testudinidae,Indotestudo,rIndElo1.hap2,Chromosome,,146661883,81043424,2343166286,586,757,44.5,53.2,0,0,2025-04-29,
GCA_040782865.1,Testudo graeca,,86975,,Testudines,Testudinidae,Testudo,ASM4078286v1,Chromosome,reference genome,130162285,133608,2321835411,82171,110107,43.5,100,0,0,2024-07-19,
GCA_977009205.1,Trionyx triunguis,African softshell turtle,101491,,Testudines,Trionychidae,Trionyx,rTriTgu1.1,Chromosome,reference genome,137054899,80362655,2320326796,43,110,46,80,0,0,2025-10-19,
GCA_055691355.1,Apalone spinifera,spiny softshell turtle,55534,,Testudines,Trionychidae,Apalone,ASM5569135v1,Chromosome,reference genome,133328498,79167384,2322510297,294,360,45.5,38,0,0,2026-03-05,
GCA_052426305.1,Pelodiscus sinensis,Chinese soft-shelled turtle,13735,,Testudines,Trionychidae,Pelodiscus,ASM5242630v1,Complete Genome,,132537830,132537830,2266984135,34,34,46,60.28,0,0,2025-09-03,
GCA_019425775.1,Rafetus swinhoei,Swinhoes soft-shelled turtle,904230,,Testudines,Trionychidae,Rafetus,ASM1942577v1,Chromosome,reference genome,131976892,30963999,2237949466,717,1125,45.5,40,0,0,2021-07-30,
GCA_052575445.1,Chitra chitra,,171799,,Testudines,Trionychidae,Chitra,rChiChi1.pri,Chromosome,reference genome,131477372,78634236,2191255941,36,61,45,73,0,0,2025-09-12,
GCA_054135685.1,Palea steindachneri,wattle-necked softshell turtle,161718,,Testudines,Trionychidae,Palea,ASM5413568v1,Chromosome,reference genome,131416804,123794365,2225109576,74,95,45.5,95,0,0,2025-12-23,
GCA_052110805.1,Pelodiscus sinensis,Chinese soft-shelled turtle,13735,,Testudines,Trionychidae,Pelodiscus,ASM5211080v1,Chromosome,,130523375,14386982,2191815503,1363,2824,45.5,100,0,0,2025-08-18,
GCA_048772765.1,Pelodiscus sinensis,Chinese soft-shelled turtle,13735,,Testudines,Trionychidae,Pelodiscus,PRFRI_Ps_1.0,Chromosome,,130314220,1978471,2132957748,343,8447,45,100,0,0,2025-03-21,
GCA_049634645.1,Pelodiscus sinensis,Chinese soft-shelled turtle,13735,,Testudines,Trionychidae,Pelodiscus,ASM4963464v1,Chromosome,reference genome,129579767,107607917,2243870947,275,322,45.5,40,0,0,2025-04-15,
GCF_049634645.1,Pelodiscus sinensis,Chinese soft-shelled turtle,13735,,Testudines,Trionychidae,Pelodiscus,ASM4963464v1,Chromosome,reference genome,129579767,107607917,2243870947,275,322,45.5,40,33914,21463,2025-04-15,GCF_049634645.1-RS_2025_08
GCA_032595735.1,Pelochelys cantorii,Cantor's giant softshell turtle,171793,,Testudines,Trionychidae,Pelochelys,ASM3259573v1,Chromosome,reference genome,120169148,41440143,2161035712,64,554,45.5,121.6,0,0,2023-10-12,
GCA_030068395.2,Apalone spinifera,spiny softshell turtle,55534,,Testudines,Trionychidae,Apalone,ASM3006839v2,Chromosome,,120034057,14642,1915329639,6700,229866,43.5,24,0,0,2025-05-20,
GCA_027410445.1,Discoglossus pictus,painted frog,8351,Amphibia,Anura,Alytidae,Discoglossus,aDisPic1.pri,Chromosome,reference genome,453717995,3043591,3872581802,1317,4998,39.5,127.63,23770,22411,2022-12-28,GCA_027410445.1-GB_2025_08_16
GCA_048569485.1,Anomaloglossus baeobatrachus,,238106,Amphibia,Anura,Aromobatidae,Anomaloglossus,aAnoBae1.hap1,Chromosome,reference genome,707508717,2835192,6265077250,3642,7414,46.5,23.1,28666,25316,2025-03-13,GCA_048569485.1-GB_2025_08_27
GCF_048569485.1,Anomaloglossus baeobatrachus,,238106,Amphibia,Anura,Aromobatidae,Anomaloglossus,aAnoBae1.hap1,Chromosome,reference genome,707508717,2835192,6265077250,3642,7414,46.5,23.1,74270,23328,2025-03-13,GCF_048569485.1-RS_2025_07
GCA_048569465.1,Anomaloglossus baeobatrachus,,238106,Amphibia,Anura,Aromobatidae,Anomaloglossus,aAnoBae1.hap2,Chromosome,,703061776,2786571,6129031283,2426,6225,46.5,23.1,0,0,2025-03-13,
GCA_040206685.1,Ascaphus truei,coastal tailed frog,8439,Amphibia,Anura,Ascaphidae,Ascaphus,aAscTru1.hap1,Chromosome,reference genome,424004025,981472,3722616900,3549,9569,45,29.42,0,0,2024-06-17,
GCF_040206685.1,Ascaphus truei,coastal tailed frog,8439,Amphibia,Anura,Ascaphidae,Ascaphus,aAscTru1.hap1,Chromosome,reference genome,424004025,981472,3722616900,3549,9569,45,29.42,41455,22575,2024-06-17,GCF_040206685.1-RS_2025_07
GCA_040206675.1,Ascaphus truei,coastal tailed frog,8439,Amphibia,Anura,Ascaphidae,Ascaphus,aAscTru1.hap2,Chromosome,,396163443,971055,3660446095,2779,8802,45,29.42,0,0,2024-06-17,
GCA_036426205.1,Ascaphus truei,coastal tailed frog,8439,Amphibia,Anura,Ascaphidae,Ascaphus,UCB_Atru_1.0,Chromosome,,76695647,164230,3101746330,107521,128214,44,40,31412,31412,2024-02-07,"Annotation submitted by University of California, Berkeley"
GCA_027579735.1,Bombina bombina,fire-bellied toad,8345,Amphibia,Anura,Bombinatoridae,Bombina,aBomBom1.pri,Chromosome,reference genome,1241340601,3759931,10019663791,2467,9446,39,92.75,0,0,2023-01-09,
GCF_027579735.1,Bombina bombina,fire-bellied toad,8345,Amphibia,Anura,Bombinatoridae,Bombina,aBomBom1.pri,Chromosome,reference genome,1241340601,3759931,10019663791,2467,9446,39,92.75,31613,22468,2023-01-09,GCF_027579735.1-RS_2023_03
GCA_964205295.1,Bombina variegata,yellow-bellied toad,8348,Amphibia,Anura,Bombinatoridae,Bombina,aBomVar4.paternal.1,Chromosome,reference genome,1114117749,1741680,9369772323,4756,11427,39,26,0,0,2024-07-29,
GCA_964205305.1,Bombina variegata,yellow-bellied toad,8348,Amphibia,Anura,Bombinatoridae,Bombina,aBomVar4.maternal.1,Chromosome,,1092803421,1677552,9112230460,3497,10308,39,26,0,0,2024-07-29,
GCA_905171765.1,Bufo bufo,common toad,8384,Amphibia,Anura,Bufonidae,Bufo,aBufBuf1.1,Chromosome,reference genome,635713434,3959750,5044744194,1306,5501,44.5,64,0,0,2021-01-28,
GCF_905171765.1,Bufo bufo,common toad,8384,Amphibia,Anura,Bufonidae,Bufo,aBufBuf1.1,Chromosome,reference genome,635713434,3959750,5044744194,1306,5501,44.5,64,32600,21517,2021-01-28,NCBI Bufo bufo Annotation Release 100
GCA_014858855.1,Bufo gargarizans,Asiatic toad,30331,Amphibia,Anura,Bufonidae,Bufo,ASM1485885v1,Chromosome,reference genome,539822115,1738317,4545465442,747,4620,44.5,103,0,0,2020-10-21,
GCF_014858855.1,Bufo gargarizans,Asiatic toad,30331,Amphibia,Anura,Bufonidae,Bufo,ASM1485885v1,Chromosome,reference genome,539822115,1738317,4545465442,747,4620,44.5,103,27589,22033,2020-10-21,NCBI Bufo gargarizans Annotation Release 100
GCA_033119425.1,Bufotes viridis,European green toad,30338,Amphibia,Anura,Bufonidae,Bufotes,bufVir1,Chromosome,reference genome,470251507,1872430,3796774568,13315,18492,44,60,0,0,2023-11-02,
GCA_978041805.1,Epidalea calamita,natterjack toad,30326,Amphibia,Anura,Bufonidae,Epidalea,aEpiCal4.hap2.1,Chromosome,reference genome,469163722,15944649,3711998431,535,1077,43,44,0,0,2026-01-23,
GCA_978041865.1,Epidalea calamita,natterjack toad,30326,Amphibia,Anura,Bufonidae,Epidalea,aEpiCal4.hap1.1,Chromosome,,467214536,16129957,3713514387,548,1114,43.5,44,0,0,2026-02-28,
GCA_037900795.1,Bufotes viridis,European green toad,30338,Amphibia,Anura,Bufonidae,Bufotes,ASM3790079v1,Chromosome,,464180742,466638,3660158783,10803,28012,43.5,30,0,0,2024-04-01,
GCA_051348885.1,Ranitomeya variabilis,Zimmermann's poison frog,490064,Amphibia,Anura,Dendrobatidae,Ranitomeya,aRanVar5.hap2,Chromosome,,791844793,60899295,5710906444,275,502,45,49,0,0,2025-07-15,
GCA_051348905.1,Ranitomeya variabilis,Zimmermann's poison frog,490064,Amphibia,Anura,Dendrobatidae,Ranitomeya,aRanVar5.hap1,Chromosome,reference genome,788740125,68175871,5645589471,286,495,45,49,0,0,2025-07-15,
GCF_051348905.1,Ranitomeya variabilis,Zimmermann's poison frog,490064,Amphibia,Anura,Dendrobatidae,Ranitomeya,aRanVar5.hap1,Chromosome,reference genome,788740125,68175871,5645589471,286,495,45,49,59733,24270,2025-07-15,GCF_051348905.1-RS_2025_09
GCA_032444005.1,Ranitomeya imitator,mimic poison frog,111125,Amphibia,Anura,Dendrobatidae,Ranitomeya,aRanImi1.pri,Chromosome,reference genome,725832262,13907627,5956610564,1672,2437,45,52.17,0,0,2023-10-16,
GCF_032444005.1,Ranitomeya imitator,mimic poison frog,111125,Amphibia,Anura,Dendrobatidae,Ranitomeya,aRanImi1.pri,Chromosome,reference genome,725832262,13907627,5956610564,1672,2437,45,52.17,44421,23747,2023-10-16,GCF_032444005.1-RS_2024_10
GCA_054083975.1,Fejervarya limnocharis,Boie's wart frog,110108,Amphibia,Anura,Dicroglossidae,Fejervarya,aFejLim2.hap1,Chromosome,reference genome,390094180,4508473,3519762086,627,2311,40.5,64.93,0,0,2025-12-17,
GCA_054084005.1,Fejervarya limnocharis,Boie's wart frog,110108,Amphibia,Anura,Dicroglossidae,Fejervarya,aFejLim2.hap2,Chromosome,,385637852,4768073,3488174278,311,1975,40.5,64.93,0,0,2025-12-17,
GCA_035609135.1,Eleutherodactylus coqui,Puerto Rican coqui,57060,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,aEleCoq1.hap2,Chromosome,,286577258,10012006,3362534901,827,1512,45,39,0,0,2024-01-12,
GCA_035609145.1,Eleutherodactylus coqui,Puerto Rican coqui,57060,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,aEleCoq1.hap1,Chromosome,reference genome,277440397,10388966,3371297528,956,1615,45,39,0,0,2024-01-12,
GCF_035609145.1,Eleutherodactylus coqui,Puerto Rican coqui,57060,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,aEleCoq1.hap1,Chromosome,reference genome,277440397,10388966,3371297528,956,1615,45,39,61928,21776,2024-01-12,GCF_035609145.1-RS_2024_07
GCA_055470875.1,Eleutherodactylus marnockii,cliff chirping frog,356179,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,aEleMan1.hap1,Chromosome,reference genome,268754176,6673842,4756406836,1175,2269,45,37.09,0,0,2026-02-24,
GCA_055470885.1,Eleutherodactylus marnockii,cliff chirping frog,356179,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,aEleMan1.hap2,Chromosome,,259362208,7280876,4753297753,1050,2067,45,37.09,0,0,2026-02-24,
GCA_019857665.1,Eleutherodactylus coqui,Puerto Rican coqui,57060,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,UCB_Ecoq_1.0,Chromosome,,109467076,10856,2789347782,105233,480031,43.5,240,23332,23332,2021-09-16,"Annotation submitted by University of California, Berkeley"
GCA_053478255.1,Pseudacris triseriata,western chorus frog,194198,Amphibia,Anura,Hylidae,Pseudacris,ASM5347825v1,Chromosome,reference genome,441658312,5336854,3994399550,1104,2919,45,42,0,0,2025-11-14,
GCA_029499605.1,Hyla sarda,,327740,Amphibia,Anura,Hylidae,Hyla,aHylSar1.hap1,Chromosome,reference genome,384967061,3809262,4142159359,3474,5771,44,30,0,0,2023-04-07,
GCF_029499605.1,Hyla sarda,,327740,Amphibia,Anura,Hylidae,Hyla,aHylSar1.hap1,Chromosome,reference genome,384967061,3809262,4142159359,3474,5771,44,30,102483,22847,2023-04-07,GCF_029499605.1-RS_2023_05
GCA_027789765.1,Dendropsophus ebraccatus,hourglass treefrog,150705,Amphibia,Anura,Hylidae,Dendropsophus,aDenEbr1.pat,Chromosome,reference genome,153439414,8808153,2214937069,2200,3003,44,69.99,0,0,2023-01-13,
