"","Max Longevity Simple Phylo Ranking Pathways W Or","Max Longevity Zero Filtered Poisson Pglmm 20250702 110253 Pathways","Mlres Simple Phylo Ranking Pathways W Or","Mlres Zero Filtered Poisson Pglmm 20250707 075917 Pathways"
"MEDICUS REFERENCE EGF EGFR PLCG ERK SIGNALING PATHWAY",1.46798308566093,0.70105108185313,-0.71491485432411,1.04445400852073
"MEDICUS REFERENCE EGF EGFR RAS ERK SIGNALING PATHWAY",1.03441080638662,0.867644745156709,-0.822657499437508,1.15260478785219
"MEDICUS REFERENCE EGF EGFR RAS JNK SIGNALING PATHWAY",0.837832849570074,-1.18072836420382,-0.801199149850034,-0.818855655340798
"MEDICUS REFERENCE EGF EGFR RAS PI3K SIGNALING PATHWAY",0.837832849570074,-1.27050352159854,-0.801199149850034,-0.899083154134771
"MEDICUS REFERENCE EGF EGFR RAS RALGDS SIGNALING PATHWAY",0.757409929295487,-0.865389691414635,-0.810742399889251,0.780377554545903
"MEDICUS REFERENCE EGF EGFR RAS RASSF1 SIGNALING PATHWAY",0.837832849570074,-1.045853721471,-0.801199149850034,-0.708672940475138
"MEDICUS REFERENCE EGF ERBB2 RAS ERK SIGNALING PATHWAY",1.03441080638662,0.795146602696313,-0.822657499437508,1.14626911474515
"MEDICUS REFERENCE EGF JAK STAT SIGNALING PATHWAY",0.714898030484581,-0.841390106981489,-0.972052009118901,0.689327551557556
"MEDICUS REFERENCE ELECTRON TRANSFER IN COMPLEX I",0.546160254061414,0.937371276765532,0.833803251793743,1.53600377738354
"MEDICUS REFERENCE ELECTRON TRANSFER IN COMPLEX IV",1.44897522813597,1.33492244011409,1.11213694850776,1.59275495772066
"MEDICUS REFERENCE EP NE ADRB CAMP SIGNALING PATHWAY",0.906489041625166,-1.18222434176915,-0.932885906040269,-0.857285372846303
"MEDICUS REFERENCE EREG EGFR PI3K SIGNALING PATHWAY",-0.723246625161774,-1.15634184894913,-0.722250903458957,-0.980807396795549
"MEDICUS REFERENCE EREG EGFR RAS ERK SIGNALING PATHWAY",1.03441080638662,0.99970354029572,-0.822657499437508,1.23175057456063
"MEDICUS REFERENCE ESTABLISHMENT OF COHESION",0.841545952361485,1.3896326008319,0.532879614128873,1.39329181886273
"MEDICUS REFERENCE FANCONI ANEMIA PATHWAY",0.861131481836033,-1.40228736521569,-1.27723283427981,-1.07553833699064
"MEDICUS REFERENCE FAS JNK SIGNALING PATHWAY",0.771740670572777,-1.07184034062784,0.778175529826394,-0.766983515529467
"MEDICUS REFERENCE FE TF TRANSPORT",-1.04172682571248,0.998635851733597,-1.03149199793495,1.09707805216812
"MEDICUS REFERENCE FGF FGFR PI3K SIGNALING PATHWAY",-0.952820306313083,-1.02927484420533,-0.936782337607627,-1.07384872261687
"MEDICUS REFERENCE FGF FGFR RAS ERK SIGNALING PATHWAY",0.923160845990249,0.819059730561687,-0.95203616884635,1.05334981621636
"MEDICUS REFERENCE FLT3LG FLT3 RAS ERK SIGNALING PATHWAY",1.04635432694999,1.21401649762889,-0.921354930517588,1.41726553610286
"MEDICUS REFERENCE FLT3LG FLT3 RAS PI3K SIGNALING PATHWAY",0.864574711245282,-0.859192813638294,-1.02395711881612,0.928503704235819
"MEDICUS REFERENCE FSHR GNAS PKA SIGNALING PATHWAY",0.720007617535226,-1.27320326774763,-0.932885906040269,-1.11164027160249
"MEDICUS REFERENCE GENE SILENCING BY METHYLATION OF H3K27 AND UBIQUITINATION OF H2AK119",0.498056212223199,0.787883325753042,-1.25361644650853,1.05162225271624
"MEDICUS REFERENCE GF RTK PI3K SIGNALING PATHWAY",1.16580305017096,-1.57653123831447,-1.36295724879341,-1.24781679008212
"MEDICUS REFERENCE GF RTK RAS ERK SIGNALING PATHWAY",1.07008777990467,-1.10897546254201,-1.26432520280026,0.687268362772637
"MEDICUS REFERENCE GF RTK RAS PI3K SIGNALING PATHWAY",0.82700881287061,-1.40724906895245,-1.28085424224764,-1.07641976952768
"MEDICUS REFERENCE GHRHR PKA GH SIGNALING PATHWAY",0.99357402054944,0.828664298110335,-0.858196340785202,1.30075957538454
"MEDICUS REFERENCE GH JAK STAT SIGNALING PATHWAY",0.889048067349273,1.1626070745011,-0.972052009118901,1.29449338733398
"MEDICUS REFERENCE GLUTATHIONE BIOSYNTHESIS",0.747676548953473,1.2699541648331,0.758122989879461,0.837312313321403
"MEDICUS REFERENCE GLYCOGEN DEGRADATION AMYLASE",1.36174634827113,-1.94353607832737,1.33873006986701,-1.98372469110567
"MEDICUS REFERENCE GLYCOLYSIS",1.41345132530204,0.801836729792609,-0.539020765326433,1.07451720437099
"MEDICUS REFERENCE GNRH GNRHR PLCB PKC SIGNALING PATHWAY",1.38763954306404,0.850477987225481,-0.730366040195908,0.997068147457607
"MEDICUS REFERENCE GPCR PI3K SIGNALING PATHWAY",0.680222272122873,0.66801236458483,-0.926204352696482,1.24208493112107
"MEDICUS REFERENCE GPI ANCHOR BIOSYNTHESIS",-0.765499744001536,-1.26719127407718,-0.701045923722461,-1.01956240210006
"MEDICUS REFERENCE HEPARAN SULFATE DEGRADATION",1.04852110841012,0.473881368772258,1.31036714465796,0.774183101974687
"MEDICUS REFERENCE HGF MET RAS ERK SIGNALING PATHWAY",1.03441080638662,1.03197300558569,-0.822657499437508,1.27977811980511
"MEDICUS REFERENCE HIF 1 SIGNALING PATHWAY",0.862124713072291,-1.15220097930393,0.735373297238196,-0.961190970127718
"MEDICUS REFERENCE HOMOLOGOUS RECOMBINATION",-1.11469549536529,-1.24467500867998,-1.31182240578214,-1.13409259412388
"MEDICUS REFERENCE HORMONE LIKE CYTOKINE TO JAK STAT SIGNALING PATHWAY",0.926355055294507,0.94089673890875,-0.972052009118901,1.13678797833636
"MEDICUS REFERENCE IFN RIPK1 3 SIGNALING PATHWAY",0.796507718736099,1.64857086457212,1.85262919631725,1.52276771547071
"MEDICUS REFERENCE IGF2 IGF1R PI3K SIGNALING PATHWAY",-0.723246625161774,-0.969566036528087,-0.722250903458957,-0.697989057596638
"MEDICUS REFERENCE IGF IGF1R RAS ERK SIGNALING PATHWAY",1.03441080638662,1.10361626891842,-0.822657499437508,1.27737787010037
"MEDICUS REFERENCE IGG FCGR RAC SIGNALING PATHWAY",0.713598216776397,-0.74099531523338,-1.07330924109448,-0.760871552890119
"MEDICUS REFERENCE IL10 FAMILY TO JAK STAT SIGNALING PATHWAY",-0.848347323267967,-0.651761968252643,-1.06716568456205,-0.757543839524093
"MEDICUS REFERENCE IL1 IL1R P38 SIGNALING PATHWAY",1.19916117924264,-1.13833911208749,-1.34589571502323,-0.623023297798925
"MEDICUS REFERENCE IL2 FAMILY TO JAK STAT SIGNALING PATHWAY",0.877769272915443,0.835244710076099,-1.06999272073747,1.15223267269102
"MEDICUS REFERENCE IL6 FAMILY TO JAK STAT SIGNALING PATHWAY",-0.642520842971058,-0.752204211131441,-1.09561794248147,-0.713900953872461
"MEDICUS REFERENCE IRE1A JNK SIGNALING PATHWAY",0.771740670572777,-1.08061797161584,0.778175529826394,-0.834060136147286
"MEDICUS REFERENCE KEAP1 NRF2 SIGNALING PATHWAY",1.09785196129989,-0.977097160478817,-0.798910635767423,-1.81160502621861
"MEDICUS REFERENCE KINETOCHORE FIBER ORGANIZATION",-0.525363365329298,1.44268182311509,-0.638779657342465,1.41323424666467
"MEDICUS REFERENCE KINETOCHORE MICROTUBULE ATTACHMENT",-0.980080234314278,1.48681480194712,-0.638779657342465,1.44245791318907
"MEDICUS REFERENCE KISS1 KISS1R PLCB PKC SIGNALING PATHWAY",1.1139049146601,-1.00712622186602,-0.712441920495612,0.736919561639931
"MEDICUS REFERENCE KITLG KIT PI3K SIGNALING PATHWAY",-0.723246625161774,-0.835580997953868,-0.722250903458957,-0.680417227104422
"MEDICUS REFERENCE KITLG KIT RAS ERK SIGNALING PATHWAY",1.03441080638662,1.05176867463846,-0.822657499437508,1.28407850450488
"MEDICUS REFERENCE LECTIN PATHWAY OF COAGULATION CASCADE FIBRINOGEN TO FIBRIN",-0.98500735565906,1.32854951842342,-0.865968685003634,1.30322373167285
"MEDICUS REFERENCE LECTIN PATHWAY OF COAGULATION CASCADE PROTHROMBIN TO THROMBIN",-0.98500735565906,1.38439527590032,-0.865968685003634,1.3170978604288
"MEDICUS REFERENCE LECTIN PATHWAY OF COMPLEMENT CASCADE C4 C2 TO C3 CONVERTASE FORMATION",1.30609701306084,1.44238476177469,-0.865968685003634,1.26298551462077
"MEDICUS REFERENCE LESION BYPASS BY TLS AND DSB FORMATION",0.721716138193497,-0.489318527250318,-1.05031043358186,0.738835833019156
"MEDICUS REFERENCE LHCGR GNAS PKA SIGNALING PATHWAY",-0.697611329958004,-0.808290894706819,-0.932885906040269,0.613623574596021
"MEDICUS REFERENCE LONG PATCH BER",-0.744271358643398,-1.38624210457361,-1.31182240578214,-1.3601563516278
"MEDICUS REFERENCE LPAR GNB G RHO SIGNALING PATHWAY",-1.30383877934986,0.998716607090494,-0.926204352696482,1.5152479692405
"MEDICUS REFERENCE LPA GNA12 13 RHOA SIGNALING PATHWAY",0.769213240755738,-1.03388373982285,-1.345379452762,0.706420677201377
"MEDICUS REFERENCE LYSOSOMAL CA2 RELEASE",1.08929290871176,-0.615450594743872,-0.853193349408237,1.05129337955562
"MEDICUS REFERENCE MACHR CA2 APOPTOTIC PATHWAY",0.680959344062862,-1.04888051213833,1.05231331359155,-0.880950217313995
"MEDICUS REFERENCE MDA5 IRF7 3 SIGNALING PATHWAY",0.744624656264228,1.65314301622241,2.0149508135352,1.42140708084113
"MEDICUS REFERENCE MDM2 P21 CELL CYCLE G1 S N00066",0.96012352838312,-0.69292117736306,0.900909642549178,0.734416403044449
"MEDICUS REFERENCE MDM2 P21 CELL CYCLE G1 S N00536",0.810189881168856,1.012616740511,0.900909642549178,1.24889737002036
"MEDICUS REFERENCE MGLUR5 CA2 APOPTOTIC PATHWAY",0.680959344062862,-1.18920132914338,1.05231331359155,-1.10673249313155
"MEDICUS REFERENCE MICROTUBULE DEPOLYMERIZATION",1.10375317332138,1.40594622435908,-0.638779657342465,1.37183665225253
"MEDICUS REFERENCE MICROTUBULE DEPOLYMERIZATION AT THE MINUS ENDS",1.13741318972642,1.34974786639251,-0.638779657342465,1.32419847882961
"MEDICUS REFERENCE MICROTUBULE NUCLEATION",0.768292867801152,1.25447177504011,-0.638779657342465,1.11100067720084
"MEDICUS REFERENCE MICROTUBULE RHOA SIGNALING PATHWAY",-1.45118584077807,1.33048182299463,-0.638779657342465,1.3749050396496
"MEDICUS REFERENCE MISMATCH REPAIR",-0.785899410885891,-1.48688819445658,-1.31182240578214,-1.43995041301088
"MEDICUS REFERENCE MITOCHONDRIAL COMPLEX UCP1 IN THERMOGENESIS",-0.804369644984678,1.01326664660372,0.566200950132704,1.33019253482404
"MEDICUS REFERENCE MLK JNK SIGNALING PATHWAY",0.664617628889894,-1.10410858083891,-0.770779556014456,-0.735820944394681
"MEDICUS REFERENCE NLRP3 INFLAMMASOME SIGNALING PATHWAY",-0.931400531915651,1.04896453938575,-1.12080536912752,0.965823051655362
"MEDICUS REFERENCE NON CANONICAL INFLAMMASOME SIGNALING PATHWAY",0.853243130354858,1.21770395229407,-1.40614660818466,1.41393537126045
"MEDICUS REFERENCE NUCLEAR EXPORT OF MRNA",0.702704453661008,-0.98269803519641,-0.703512839947069,0.661585477925572
"MEDICUS REFERENCE N GLYCAN PRECURSOR BIOSYNTHESIS GLC 6P TO MAN P DOL",-1.2682616007315,0.673563068223867,-1.03226207751099,1.02573341423518
"MEDICUS REFERENCE ORGANIZATION OF THE INNER KINETOCHORE",0.993354020935369,-1.05653908785606,-0.830665978316985,-1.05165778251556
"MEDICUS REFERENCE ORIGIN UNWINDING AND ELONGATION",1.07216509124328,-1.4982791984112,-1.31182240578214,-1.49193801538874
"MEDICUS REFERENCE P4 PR RAS ERK SIGNALING PATHWAY",1.03441080638662,1.04410011985571,-0.822657499437508,1.31773377370938
"MEDICUS REFERENCE PDGF PDGFR PI3K SIGNALING PATHWAY",-0.723246625161774,-0.839468007725723,-0.722250903458957,-0.747833245051116
"MEDICUS REFERENCE PDGF PDGFR RAS ERK SIGNALING PATHWAY",1.03441080638662,1.04742455150911,-0.822657499437508,1.28788501621464
"MEDICUS REFERENCE PINK PARKIN MEDIATED AUTOPHAGOSOME FORMATION",-1.36194657422742,0.684355073978075,-1.32256738623911,0.946730526932167
"MEDICUS REFERENCE PKA HOLOENZYME",0.577674844199885,0.998698177694677,-1.21813148280386,1.29943810823051
"MEDICUS REFERENCE PLASMIN MEDIATED ACTIVATION OF LATENT TGF BETA",-1.12115816017768,-0.844644794918393,0.735373297238196,-0.894008577753111
"MEDICUS REFERENCE PP2A AKT SIGNALING PATHWAY",0.711699858279584,-0.678068483749743,0.682922080399483,0.938294598167817
"MEDICUS REFERENCE PRE IC FORMATION",-1.27925520010742,-1.29384892663566,-1.27723283427981,-1.17785128781766
"MEDICUS REFERENCE PRNP PI3K NOX2 SIGNALING PATHWAY",1.23007710967932,0.943043210579135,-0.858196340785202,1.23141159716227
"MEDICUS REFERENCE PROMOTION OF MICROTUBULE GROWTH",0.672235911391851,1.18007752023055,-0.638779657342465,1.26102365407442
"MEDICUS REFERENCE PTH PTH1R PKA SIGNALING PATHWAY",0.906489041625166,-1.17844241313674,-1.06325543612461,-0.662710512314387
"MEDICUS REFERENCE PURINE SALVAGE PATHWAY ADENINE TO AMP",0.859807173521022,-0.570387585663156,0.864159816167555,-0.639254762156378
"MEDICUS REFERENCE PURINE SALVAGE PATHWAY HYPOXANTHINE GUANINE TO IMP GMP",0.951582586635615,0.69568240718928,1.26911198071753,0.765729048258663
"MEDICUS REFERENCE RAB7 REGULATED MICROTUBULE MINUS END DIRECTED TRANSPORT",0.580196088303638,1.15945837512436,-1.06446150802384,1.25474659747449
"MEDICUS REFERENCE RAC CDC42 PAK ERK SIGNALING PATHWAY",1.13054526804806,1.28040219459083,-0.71491485432411,1.27132054397181
"MEDICUS REFERENCE REGULATION OF COMPLEMENT CASCADE CFHR",-0.893430422721753,1.57450878312503,-0.888533530985048,1.30513785798742
"MEDICUS REFERENCE REGULATION OF FIBRINOLYTIC SYSTEM C1INH",1.04938431371552,1.00443866125186,-0.796592669075891,1.12370493391515
"MEDICUS REFERENCE REGULATION OF GF RTK RAS ERK SIGNALING MRAS SHOC2 PP1 HOLOPHOSPHATASE",0.646916151926568,0.733030490381152,-0.822325960214336,1.06943117512302
"MEDICUS REFERENCE REGULATION OF GF RTK RAS ERK SIGNALING PATHWAY ADAPTOR PROTEINS",0.927192193377177,0.977088591905199,0.680249790346995,1.42689334950826
"MEDICUS REFERENCE REGULATION OF GF RTK RAS ERK SIGNALING RAS UBIQUITINATION BY CUL3 COMPLEX",-1.20263314385099,-0.867305433228129,-1.11254517294786,-0.916946388728863
"MEDICUS REFERENCE REGULATION OF GF RTK RAS ERK SIGNALING UBIQUITINATION OF RTK BY CBL",-0.882792086647326,-1.79294210624108,-1.02065049044915,-1.65043463408247
"MEDICUS REFERENCE REGULATION OF SERCA",1.37116575132775,1.03839581974077,-0.785924402610972,1.27530844113544
"MEDICUS REFERENCE RELN VLDLR PI3K SIGNALING PATHWAY",-0.723246625161774,-1.46174516169745,-0.722250903458957,-1.27259068191038
"MEDICUS REFERENCE RETROGRADE AXONAL TRANSPORT",0.920244895265418,0.950150212303799,-0.881175331746535,0.976326411183231
"MEDICUS REFERENCE RIG I IRF7 3 SIGNALING PATHWAY",0.744624656264228,1.66481403936474,2.0149508135352,1.42376323203603
"MEDICUS REFERENCE RIG I NFKB SIGNALING PATHWAY",0.740421739808222,1.69766944980871,2.0149508135352,1.47578439326347
"MEDICUS REFERENCE RTK PLCG ITPR SIGNALING PATHWAY",1.21793349404896,-1.69250428607454,-1.28049370998668,-1.4637574301467
"MEDICUS REFERENCE SKELETAL TYPE VGCC RYR SIGNALING",0.976805289749713,-1.64674868241781,1.4661120401056,-1.47607900932189
"MEDICUS REFERENCE SPINDLE ASSEMBLY CHECKPOINT SIGNALING",1.194015811507,-1.07412494233987,-1.02736189984512,-1.37978099307511
"MEDICUS REFERENCE STEROID HORMONE BIOSYNTHESIS PROGESTERONE TO CORTISOL CORTISONE",1.28615762128812,-1.20911917925451,1.3041788700669,-1.11839934836557
"MEDICUS REFERENCE TBK1 MEDIATED AUTOPHAGOSOME FORMATION",-1.73360976629213,0.741679204416845,-1.32256738623911,1.02077772132581
"MEDICUS REFERENCE TCR PLCG ITPR SIGNALING PATHWAY",0.849048482502388,-0.985064970412209,-0.93786286902413,-0.82921729071402
"MEDICUS REFERENCE TELOMERE ELONGATION",1.51667980135647,-1.01745358636974,-0.842601983691445,-0.885893748978863
"MEDICUS REFERENCE TESTOSTERONE BIOSYNTHESIS",1.21796708431913,-1.50327781984294,1.58387415331624,-1.56262191722655
"MEDICUS REFERENCE TGFA EGFR RAS ERK SIGNALING PATHWAY",1.03441080638662,0.840135914184175,-0.822657499437508,1.09600340239037
"MEDICUS REFERENCE TGF BETA SIGNALING PATHWAY",0.920521594955276,-0.595933015796098,0.735373297238196,0.760479354023423
"MEDICUS REFERENCE THYROID HORMONE SIGNALING PATHWAY",1.03612380883426,-0.537200406588281,1.20722923480688,0.505766302916905
"MEDICUS REFERENCE TIGHT JUNCTION ACTIN SIGNALING PATHWAY",1.11345263770772,0.86580608945763,-1.12881601485243,1.03143250743132
"MEDICUS REFERENCE TLR2 4 MAPK SIGNALING PATHWAY",1.44309208520697,-0.92222406673171,-0.642542853485376,0.69975469068555
"MEDICUS REFERENCE TLR3 IRF7 SIGNALING PATHWAY",0.744624656264228,1.73022558780827,2.0149508135352,1.56751538964957
"MEDICUS REFERENCE TLR7 8 9 IRF5 SIGNALING PATHWAY",0.744624656264228,1.74354354059694,2.0149508135352,1.44802034038621
"MEDICUS REFERENCE TLR7 9 IRF7 SIGNALING PATHWAY",0.744624656264228,1.7265932897349,2.0149508135352,1.43779934832226
"MEDICUS REFERENCE TNF P38 SIGNALING PATHWAY",0.963968267422625,0.717616773843236,-0.779642198597182,1.15939740813024
"MEDICUS REFERENCE TRANSCRIPTIONAL ACTIVATION BY ACETYLATION OF H3K27",-0.823694495070436,0.887595616050324,0.692055375100743,1.02584020794774
"MEDICUS REFERENCE TRANSCRIPTION COUPLED NER",0.811183383222715,0.903955461373215,-1.4116306134499,0.786616388151545
"MEDICUS REFERENCE TRANSLATION INITIATION",0.976953642606232,2.03672493336767,-0.80043494888124,2.1052492929185
"MEDICUS REFERENCE TRAPPI RAB1 SIGNALING PATHWAY",-0.754091485359983,1.38189502286984,-0.75493507194558,1.50495791254132
"MEDICUS REFERENCE TSH TG SIGNALING PATHWAY",0.925736318488204,-0.935200154255761,-0.858196340785202,0.946213103392585
"MEDICUS REFERENCE TYPE II INTERFERON TO JAK STAT SIGNALING PATHWAY",0.8420041564615,1.59514265725808,2.0149508135352,1.46712487024217
"MEDICUS REFERENCE TYPE I IFN SIGNALING PATHWAY",0.682467043291467,1.59549026871217,1.59544640213281,1.35783449875917
"MEDICUS REFERENCE TYPE I INTERFERON TO JAK STAT SIGNALING PATHWAY",0.749794066893599,1.66954763671758,1.84310204733332,1.43728781144899
"MEDICUS REFERENCE VGCC CA2 APOPTOTIC PATHWAY",0.972132070995711,-1.46187326670176,1.39103606697007,-1.18720404511209
"MEDICUS VARIANT AMPLIFIED EGFR TO RAS ERK SIGNALING PATHWAY",1.03441080638662,0.997236810871301,-0.822657499437508,1.22208245681477
"MEDICUS VARIANT AMPLIFIED FGFR TO PI3K SIGNALING PATHWAY",-0.750229872563,-1.61264042802813,-1.02065049044915,-1.19216220978419
"MEDICUS VARIANT AMPLIFIED FGFR TO RAS ERK SIGNALING PATHWAY",1.01681390828576,0.891766419359342,-0.848724666602379,1.24626654186112
"MEDICUS VARIANT AMPLIFIED MDM2 TO P21 CELL CYCLE G1 S",0.96012352838312,-0.683999016698003,0.900909642549178,0.698186455536151
"MEDICUS VARIANT AMPLIFIED MYCN TO TRANSCRIPTIONAL ACTIVATION",1.06260666201128,-1.03213217813994,-0.838932041738573,-0.707111589554381
"MEDICUS VARIANT AMPLIFIED MYCN TO TRANSCRIPTIONAL REPRESSION",1.15744546731979,-1.21322655007014,-0.96024780588539,-0.9815180974746
"MEDICUS VARIANT AMPLIFIED MYC TO CELL CYCLE G1 S",1.15744546731979,-1.33656156202995,-0.96024780588539,-0.670890101655263
"MEDICUS VARIANT AMPLIFIED MYC TO P15 CELL CYCLE G1 S",1.15744546731979,-1.33549895531131,-0.96024780588539,-0.701900540911427
"MEDICUS VARIANT AMPLIFIED MYC TO P27 CELL CYCLE G1 S",1.10453513530533,0.612653815526976,-0.96024780588539,1.15390649259894
"MEDICUS VARIANT AMPLIFIED PDGFR TO RAS ERK SIGNALING PATHWAY",1.03441080638662,1.12620476789055,-0.822657499437508,1.35479190556553
"MEDICUS VARIANT AREG OVEREXPRESSION TO PI3K SIGNALING PATHWAY",-0.723246625161774,-1.12776712063943,-0.722250903458957,-0.949673715755206
"MEDICUS VARIANT BCR ABL FUSION KINASE TO PI3K SIGNALING PATHWAY",-0.768552538189538,-0.937683807061697,1.14328373069921,-0.680353637901203
"MEDICUS VARIANT BCR ABL FUSION KINASE TO RAS ERK SIGNALING PATHWAY",1.03441080638662,1.0648119944537,-0.822657499437508,1.29298539290471
"MEDICUS VARIANT CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY",0.968194170734423,-1.10870889620437,-0.858196340785202,0.908335670194572
"MEDICUS VARIANT DUPLICATION OR MUTATION ACTIVATED FLT3 TO RAS ERK SIGNALING PATHWAY",1.03441080638662,1.14351530217979,-0.822657499437508,1.3564690567837
"MEDICUS VARIANT DUPLICATION OR MUTATION ACTIVATED FLT3 TO RAS PI3K SIGNALING PATHWAY",0.837832849570074,-0.971832503330846,-0.801199149850034,0.705505281531225
"MEDICUS VARIANT EGFR OVEREXPRESSION TO PI3K SIGNALING PATHWAY",-0.723246625161774,-1.14497378024175,-0.722250903458957,-0.973888837545277
"MEDICUS VARIANT EGF OVEREXPRESSION TO RAS ERK SIGNALING PATHWAY",1.03441080638662,0.854446001307605,-0.822657499437508,1.15370531704085
"MEDICUS VARIANT EML4 ALK FUSION KINASE TO PLCG ERK SIGNALING PATHWAY",1.46798308566093,1.00278065891979,-0.71491485432411,1.26909624207548
"MEDICUS VARIANT EML4 ALK FUSION KINASE TO RAS ERK SIGNALING PATHWAY",1.22300373058588,1.02264351255695,-0.71491485432411,1.17299067611772
"MEDICUS VARIANT ERBB2 OVEREXPRESSION TO PI3K SIGNALING PATHWAY",-0.723246625161774,-1.34272651440925,-0.722250903458957,-1.0055567020997
"MEDICUS VARIANT EREG OVEREXPRESSION TO PI3K SIGNALING PATHWAY",-0.723246625161774,-1.14498045847894,-0.722250903458957,-0.969268241568885
"MEDICUS VARIANT HRAS OVEREXPRESSION TO ERK SIGNALING PATHWAY",1.22300373058588,1.04422102472801,-0.71491485432411,1.15719095805533
"MEDICUS VARIANT IGF2 OVEREXPRESSION TO RAS ERK SIGNALING PATHWAY",1.03441080638662,1.14719845804582,-0.822657499437508,1.30096806253131
"MEDICUS VARIANT IGH MMSET FUSION TO TRANSCRIPTIONAL ACTIVATION",-0.913343180160743,1.51248855677062,0.655255268042854,1.2754980507588
"MEDICUS VARIANT LOSS OF VHL TO HIF 1 SIGNALING PATHWAY",-0.545276994905164,-0.891319083490303,-1.42574804992351,0.626532531975824
"MEDICUS VARIANT MET OVEREXPRESSION TO RAS ERK SIGNALING PATHWAY",1.03441080638662,1.06813484658131,-0.822657499437508,1.28996516485621
"MEDICUS VARIANT MLL AF4 FUSION TO TRANSCRIPTIONAL ACTIVATION",1.36872500143382,-1.61453426618956,-1.13742795764261,-1.32226650956183
"MEDICUS VARIANT MLL ENL FUSION TO TRANSCRIPTIONAL ACTIVATION",-0.68759967005774,-1.49549393664755,-0.764068146618482,-1.01298413442763
"MEDICUS VARIANT MUTATION ACTIVATED CACNA1D H TO ANGIOTENSIN ALDOSTERONE SIGNALING PATHWAY",1.07859279107518,-1.22880268068704,-0.779642198597182,0.827785067996184
"MEDICUS VARIANT MUTATION ACTIVATED EGFR TO PLCG ERK SIGNALING PATHWAY",1.46798308566093,0.854298035366206,-0.71491485432411,1.1229169541587
